237640,15.085,17.336,15.085
237670,15.089,17.333,15.089
237780,15.1,17.323,15.1
238100,15.133,17.286,15.133
238460,15.169,17.243,15.169
238820,15.204,17.197,15.204
239180,15.239,17.149,15.239
239540,15.273,17.1,15.273
239900,15.306,17.049,15.306
240260,15.339,16.998,15.339
240620,15.371,16.945,15.371
240980,15.402,16.891,15.402
241200,15.421,16.859,15.421
241240,15.424,16.854,15.424
241270,15.427,16.848,15.427
241380,15.436,16.833,15.436
241700,15.463,16.79,15.463
242060,15.491,16.743,15.491
242420,15.519,16.696,15.519
242780,15.546,16.649,15.546
243140,15.572,16.602,15.572
243500,15.597,16.555,15.597
243860,15.621,16.508,15.621
244220,15.644,16.461,15.644
244580,15.666,16.413,15.666
244800,15.679,16.384,15.679
244840,15.681,16.38,15.681
244870,15.683,16.375,15.684
244980,15.69,16.361,15.69
245300,15.708,16.322,15.708
245660,15.727,16.287,15.727
246020,15.745,16.262,15.745
246380,15.763,16.236,15.763
246740,15.779,16.21,15.779
247100,15.794,16.185,15.794
247460,15.809,16.159,15.809
247820,15.822,16.132,15.822
248180,15.835,16.106,15.835
248400,15.842,16.09,15.842
248440,15.843,16.087,15.843
248470,15.844,16.085,15.844
248580,15.848,16.077,15.848
248900,15.858,16.052,15.858
249260,15.835,16.036,15.867
249620,15.787,16.023,15.877
249980,15.738,16.009,15.885
250340,15.688,15.995,15.892
250700,15.638,15.98,15.899
251060,15.588,15.965,15.905
251420,15.537,15.952,15.91
251780,15.486,15.947,15.914
252000,15.455,15.943,15.916
252040,15.45,15.943,15.917
252070,15.445,15.942,15.917
252180,15.43,15.94,15.918
252500,15.383,15.934,15.92
252860,15.332,15.927,15.922
253220,15.28,15.926,15.923
253580,15.228,15.924,15.924
253940,15.175,15.924,15.924
254300,15.122,15.922,15.922
254660,15.07,15.921,15.921
255020,15.016,15.918,15.918
255380,14.963,15.915,15.915
255600,14.931,15.913,15.913
255640,14.926,15.912,15.912
255670,14.921,15.912,15.912
255780,14.905,15.911,15.911
256100,14.86,15.907,15.907
256460,14.81,15.901,15.901
256820,14.761,15.895,15.895
257180,14.712,15.888,15.888
257540,14.663,15.881,15.881
257900,14.615,15.873,15.873
258260,14.566,15.864,15.864
258620,14.517,15.855,15.855
258980,14.468,15.844,15.844
259200,14.439,15.838,15.838
